RowId,Location
1,64.67151
2,35.50488
3,29.045824
4,34.186676
5,59.37947
6,37.69801
7,71.449356
8,37.404255
9,34.880604
10,36.26476
11,22.59552
12,36.1803
13,57.79208
14,25.021576
15,78.97137
16,27.710403
17,37.54659
18,24.813095
19,15.131029
20,25.495142
21,50.015255
22,51.116436
23,61.475395
24,74.54067
25,31.011257
26,73.17141
27,46.69009
28,67.32136
29,47.552948
30,82.067764
31,68.29359
32,35.1414
33,27.098854
34,36.624107
35,61.142822
36,37.706028
37,73.369896
38,36.68028
39,34.410313
40,37.91239
41,21.639803
42,37.998486
43,55.846638
44,32.509666
45,79.98438
46,29.814514
47,36.161373
48,31.985945
49,14.628029
50,32.087482
51,50.92162
52,58.576225
53,64.04953
54,76.10419
55,34.128777
56,76.60271
57,49.60968
58,72.06355
59,51.113384
60,84.23555
61,65.42563
62,35.901604
63,30.35625
64,38.76496
65,59.69485
66,36.837982
67,71.04726
68,35.12091
69,36.324665
70,37.947674
71,24.000746
72,37.73342
73,55.187084
74,29.110603
75,75.1249
76,27.362526
77,38.331245
78,30.8465
79,18.50447
80,33.04691
81,48.935295
82,58.129196
83,63.646133
84,74.441345
85,36.44388
86,75.931816
87,50.278107
88,72.06448
89,50.34041
90,83.78111
91,65.70011
92,38.998528
93,31.305521
94,41.036835
95,58.11657
96,40.63928
97,72.529526
98,39.78481
99,36.426994
100,42.12649
101,23.040548
102,42.36599
103,53.866646
104,31.941196
105,75.98547
106,31.325739
107,36.265953
108,32.080055
109,16.723665
110,36.86472
111,47.97234
112,53.811214
113,65.702194
114,78.23588
115,33.33716
116,79.33083
117,48.131134
118,72.005844
119,48.566193
120,82.016304
121,67.258224
122,37.898746
123,26.502544
124,38.36811
125,60.225445
126,38.131763
127,73.3267
128,38.5385
129,33.941498
130,38.577606
131,20.268778
132,39.73989
133,57.64686
134,26.55312
135,80.64134
136,29.579462
137,36.540146
138,27.53784
139,13.096242
140,31.622004
141,46.828278
142,54.11461
143,65.992805
144,78.35197
145,32.10227
146,77.55517
147,48.466927
148,71.39325
149,47.627934
150,86.47092
151,67.39644
152,37.01044
153,28.491533
154,37.729385
155,59.53415
156,37.772415
157,75.20352
158,38.385983
159,36.66517
160,37.77591
161,21.544361
162,39.481907
163,55.163136
164,31.43336
165,79.24827
166,29.354263
167,39.823807
168,31.551592
169,16.155006
170,31.93667
171,47.077354
172,51.28115
173,65.397446
174,74.887024
175,32.118935
176,75.88689
177,48.45578
178,72.47231
179,47.829185
180,81.99742
181,66.74167
182,35.086975
183,26.541702
184,36.23253
185,59.543716
186,36.838467
187,74.491684
188,35.261063
189,34.873177
190,37.730206
191,19.247232
192,37.37414
193,55.970856
194,27.790173
195,80.538956
196,26.413239
197,38.522144
198,28.422674
199,12.676096
200,29.078371
201,51.33429
202,52.656776
203,64.139404
204,76.35754
205,31.019018
206,77.333755
207,49.441643
208,72.23499
209,49.963207
210,81.614494
211,68.20752
212,35.676178
213,29.730608
214,35.888657
215,62.016228
216,38.42719
217,73.17929
218,37.55681
219,35.451508
220,37.681137
221,24.22775
222,36.810307
223,56.352432
224,31.843676
225,79.61372
226,30.668219
227,37.26801
228,30.922739
229,18.053425
230,30.560183
231,51.514133
232,54.925888
233,62.983257
234,74.75218
235,34.76385
236,74.38057
237,50.014046
238,69.5074
239,50.396755
240,84.07675
241,64.51829
242,38.46296
243,32.103104
244,37.716362
245,58.991993
246,40.163067
247,70.42084
248,39.85441
249,37.525547
250,39.343754
251,25.661797
252,38.423687
253,54.979908
254,30.851418
