RowId,Location
1,66.08076
2,38.426945
3,29.974504
4,36.983326
5,60.643166
6,38.906948
7,72.58502
8,38.824722
9,36.67198
10,38.653572
11,23.608343
12,36.893707
13,57.435238
14,27.559782
15,80.90327
16,27.797323
17,39.51919
18,25.679188
19,14.077942
20,24.811823
21,50.302525
22,52.8466
23,63.47738
24,75.21733
25,33.136463
26,74.84294
27,48.124237
28,69.371346
29,47.714237
30,86.26326
31,68.18741
32,36.89875
33,28.829542
34,37.45541
35,61.228436
36,37.722973
37,75.888756
38,37.09775
39,34.69056
40,38.364895
41,21.61546
42,37.496696
43,53.25959
44,32.704308
45,80.82776
46,29.964941
47,38.506516
48,32.474667
49,13.525289
50,31.91257
51,50.5247
52,60.484116
53,66.75368
54,75.51159
55,32.510853
56,76.364944
57,49.231247
58,73.26295
59,49.40142
60,87.051865
61,66.310745
62,38.623623
63,32.29467
64,39.78021
65,60.292625
66,39.643047
67,71.34715
68,38.45626
69,38.015846
70,39.995422
71,25.602581
72,39.941467
73,57.791496
74,31.160757
75,75.561195
76,29.80242
77,41.421795
78,31.47029
79,18.92382
80,33.671715
81,52.683067
82,56.026558
83,64.092834
84,75.723366
85,38.609955
86,77.08146
87,50.86826
88,71.514114
89,51.421852
90,83.31005
91,66.75507
92,39.23449
93,32.534702
94,40.558315
95,60.219154
96,40.233295
97,74.48037
98,40.571056
99,38.65071
100,42.558712
101,25.055603
102,41.523926
103,53.760136
104,32.019627
105,77.02256
106,31.52263
107,39.25895
108,31.517368
109,17.803837
110,34.788982
111,49.244446
112,53.78606
113,66.46495
114,78.15083
115,33.807083
116,78.72984
117,48.504154
118,72.31418
119,48.86118
120,83.10391
121,67.851456
122,39.543964
123,28.410154
124,40.55173
125,62.329994
126,39.598103
127,74.1909
128,40.167328
129,35.221313
130,41.254612
131,22.832647
132,41.136364
133,56.24401
134,28.898819
135,80.65078
136,30.214018
137,36.591583
138,29.98345
139,13.811239
140,34.067715
141,49.625973
142,55.24266
143,65.708015
144,78.53583
145,34.931305
146,78.06701
147,48.88151
148,70.31169
149,49.189182
150,86.34521
151,68.438034
152,38.118904
153,30.328796
154,38.072266
155,60.62077
156,38.00995
157,75.91368
158,39.86744
159,36.738663
160,38.917908
161,22.339222
162,39.096436
163,55.104565
164,31.32934
165,81.85337
166,30.780169
167,41.878555
168,30.317793
169,14.778439
170,30.840181
171,50.111153
172,51.40967
173,65.29033
174,77.16697
175,33.791958
176,76.91834
177,48.73078
178,72.20961
179,48.830044
180,85.553955
181,68.02014
182,37.189575
183,28.279314
184,36.35402
185,61.96036
186,37.050148
187,76.161606
188,37.43092
189,35.95581
190,38.111187
191,20.003687
192,36.370537
193,59.638405
194,26.970753
195,82.1662
196,27.012394
197,38.580452
198,25.777452
199,12.796506
200,26.06023
201,52.918747
202,54.62018
203,63.159542
204,77.098625
205,32.068535
206,77.25113
207,49.55277
208,72.76968
209,49.35225
210,86.51977
211,68.95238
212,37.902306
213,30.805073
214,36.769775
215,63.240967
216,37.618626
217,75.22262
218,37.753754
219,36.134163
220,37.86758
221,24.72928
222,36.577156
223,56.307556
224,31.210314
225,81.08419
226,29.503416
227,40.333233
228,30.104267
229,16.77833
230,30.242859
231,51.798706
232,56.482304
233,63.57574
234,75.66414
235,35.087135
236,75.675026
237,49.553905
238,71.533646
239,49.79928
240,84.609055
241,66.02158
242,40.781086
243,33.30886
244,38.822285
245,60.26734
246,40.59244
247,71.27008
248,41.132576
249,38.49947
250,40.35472
251,27.422153
252,37.973164
253,54.997982
254,31.511522
255,81.0119
256,34.9082
257,43.358818
258,31.095005
259,17.557434
260,29.780533
261,48.200653
262,59.004314
263,62.7131
264,77.57274
265,32.914124
266,76.381096
267,46.836742
268,71.21627
269,47.01857
270,88.11805
271,67.34703
272,37.835857
273,32.20031
274,36.820984
275,60.836864
276,38.390877
277,74.336525
278,39.033684
279,39.106598
280,38.430824
281,24.47463
282,37.31556
283,58.593384
284,26.135487
285,80.51765
286,31.129175
287,39.776245
288,26.634892
289,17.08466
290,29.917358
291,50.271076
292,55.21211
293,65.567535
294,74.45413
295,33.189915
296,73.73383
297,48.936096
298,67.568924
299,49.73688
300,83.31607
301,68.22139
302,40.850677
303,31.592772
304,37.52132
305,62.388428
306,40.701904
307,73.808136
308,42.106575
309,36.629333
310,39.113274
311,24.341614
312,37.372955
313,55.591736
314,32.398087
315,83.35495
316,34.654358
317,42.363155
318,29.940184
319,16.682724
320,26.499378
321,50.845627
322,53.65095
323,62.050945
324,79.87471
325,33.94774
326,78.23109
327,46.973885
328,72.47534
329,46.060528
330,87.75289
331,66.64046
332,39.569054
333,33.37802
334,39.17585
335,60.88925
336,39.827366
337,72.7111
338,40.034386
339,39.065956
340,40.492462
341,26.983555
342,38.396194
343,54.81272
344,31.945803
345,80.28549
346,35.50492
347,44.53403
348,30.879572
349,17.573622
350,33.56769
351,50.16522
352,58.521843
353,63.917347
354,78.17299
355,35.354195
356,78.208626
357,49.05239
358,73.06117
359,49.446037
360,84.30792
361,67.55627
362,37.990482
363,31.423258
364,36.83335
365,61.614
366,38.20203
367,72.90746
368,37.469997
369,36.356148
370,38.059483
371,25.394894
372,35.462173
373,55.99476
374,31.292461
375,78.034874
376,29.131697
377,41.40508
378,31.065287
379,18.699474
380,28.22755
381,49.674957
382,65.49164
383,62.805477
384,76.59907
385,32.414764
386,75.329956
387,47.430847
388,73.44201
389,47.023598
390,87.25957
391,66.52331
392,37.84742
393,27.249073
394,37.09247
395,61.616943
396,37.958973
397,73.97413
398,38.798706
399,32.94
400,37.48274
401,21.278461
402,37.576107
403,52.96103
404,26.581072
405,79.56223
406,28.465363
407,37.208225
408,25.995762
409,13.006851
410,26.608479
411,45.084694
412,65.167725
413,61.985203
414,73.91747
415,32.5867
416,72.26109
417,45.83777
418,70.67781
419,46.55636
420,82.381424
421,68.932915
422,40.84513
423,32.95116
424,38.521194
425,61.558662
426,41.294655
427,75.91943
428,42.092815
429,38.776455
430,40.6718
431,24.940182
432,37.95637
433,53.293423
434,32.76744
435,83.22966
436,34.134663
437,43.426632
438,31.2728
439,16.389957
440,29.53352
441,48.25796
442,62.76378
443,63.97993
444,83.8551
445,31.534681
446,80.82043
447,47.21875
448,80.73648
449,47.368153
450,89.42145
451,69.61545
452,37.514965
453,31.546059
454,34.702747
455,62.1101
456,37.871838
457,74.573135
458,39.05212
459,36.729
460,35.82862
461,24.883179
462,34.371567
463,59.568905
464,29.013002
465,80.357765
466,29.359253
467,41.120365
468,28.05794
469,19.422968
470,24.037054
471,48.798294
472,49.11911
473,60.79746
474,74.179886
475,32.503967
476,71.60189
477,45.94046
478,67.2425
479,46.72725
480,77.899994
481,66.11581
482,39.285465
483,30.943558
484,37.778206
485,59.63804
486,39.20537
487,73.59388
488,40.109707
489,37.414726
490,39.597954
491,23.608017
492,37.251488
493,53.15823
494,29.962269
495,81.07893
496,34.88103
497,43.013847
498,29.359564
499,14.765088
500,30.695904
501,48.262077
502,58.74076
503,61.943054
504,80.66933
505,34.45095
506,79.87286
507,48.289986
508,74.60779
509,47.826775
510,87.00674
511,65.06653
512,38.246094
513,33.893124
514,39.723766
515,60.405098
516,38.094707
517,70.05788
518,37.483986
519,38.129658
520,40.186623
521,27.811007
522,38.779697
523,56.342766
524,31.427475
525,77.20476
526,32.741673
527,42.795357
528,32.863117
529,19.615221
530,34.943634
531,51.90602
532,61.905815
533,66.327095
534,72.54352
535,34.296524
536,73.824814
537,49.529263
538,70.74708
539,50.177784
540,79.45288
541,64.734955
542,36.583553
543,31.917711
544,37.436855
545,59.048847
546,36.364227
547,70.38268
548,36.412968
549,37.363068
550,37.985905
551,25.834772
552,37.3042
553,53.709137
554,30.209875
555,74.834305
556,29.929325
557,38.764492
558,32.217724
559,18.399818
560,32.15999
561,49.950397
562,55.81431
563,61.59872
564,75.173805
565,37.57927
566,75.499916
567,48.520985
568,71.629
569,48.890488
570,80.78987
571,66.43649
572,35.232883
573,30.438845
574,35.594208
575,60.227795
576,35.90903
577,72.36254
578,36.31087
579,37.240208
580,36.999535
581,24.042667
582,36.718304
583,56.903976
584,24.047667
585,79.21719
586,27.535904
587,38.47502
588,24.15564
589,15.561499
590,29.709097
591,49.215107
592,51.7649
593,64.21158
594,72.859
595,34.787556
596,72.77151
597,48.881905
598,64.82235
599,49.543457
600,83.18967
601,64.63429
602,37.439087
603,33.201656
604,38.69112
605,58.671135
606,37.87557
607,70.441345
608,37.12325
609,39.144882
610,39.83283
611,27.00138
612,37.98178
613,53.08374
614,29.769434
615,77.61159
616,29.453264
617,40.865047
618,31.045805
619,17.554647
620,30.814058
621,48.007343
622,59.67184
623,64.581764
624,72.49858
625,35.366234
626,73.58289
627,48.47529
628,70.75671
629,49.03111
630,79.41823
631,68.27467
632,39.188377
633,32.138283
634,36.587204
635,62.925976
636,38.84856
637,75.10965
638,40.576305
639,36.928314
640,37.22031
641,24.465137
642,37.153538
643,55.774628
644,27.129581
645,80.510666
646,29.982641
647,41.072296
648,26.359476
649,17.288551
650,26.361767
651,47.491814
652,62.99343
653,62.936264
654,72.81577
655,34.784378
656,69.78187
657,47.679703
658,69.60169
659,47.452633
660,80.595375
661,67.824936
662,38.837692
663,31.064594
664,37.436775
665,62.102085
666,39.41239
667,73.350235
668,39.969727
669,36.315556
670,38.927494
671,24.706345
672,38.18994
673,54.842167
674,30.87466
675,81.1736
676,31.602848
677,41.473476
678,29.213972
679,16.580458
680,28.639736
681,50.789387
682,53.436523
683,63.2213
684,77.912735
685,34.92811
686,77.69178
687,47.85795
688,71.03118
689,47.73042
690,85.23451
691,65.70718
692,41.651905
693,35.969814
694,36.311302
695,60.158543
696,41.3561
697,70.953224
698,41.37782
699,39.670254
700,38.459965
701,29.614483
702,33.759876
703,54.332245
704,35.072803
705,78.2265
706,36.18123
707,43.965588
708,30.389929
709,23.580372
710,24.093779
711,45.470123
712,59.874237
713,59.17432
714,75.28997
715,30.839823
716,70.89798
717,43.44786
718,74.19223
719,43.72313
720,77.79523
721,65.82437
722,36.57892
723,31.111586
724,39.604965
725,59.51284
726,36.962658
727,71.28216
728,36.03391
729,37.009247
730,38.774696
731,25.624208
732,39.880173
733,56.52099
734,27.728811
735,76.95342
736,28.041826
737,38.475933
738,30.662441
739,19.64761
740,30.879213
741,48.843243
742,47.225628
743,65.58421
744,70.97864
745,36.431274
746,73.6117
747,49.30317
748,64.90366
749,50.670734
750,77.517975
751,68.6548
752,35.32182
753,30.184671
754,40.308475
755,59.876167
756,35.86974
757,73.829315
758,35.06049
759,35.698536
760,40.291386
761,22.285805
762,42.972908
763,53.478996
764,27.471819
765,77.996826
766,26.216642
767,34.358585
768,29.904896
769,13.089752
770,35.99872
771,49.745342
772,56.180176
773,71.54262
774,71.38249
775,37.323364
776,76.00739
777,52.464993
778,71.039856
779,54.24859
780,80.36394
781,67.28291
782,37.39243
783,28.844063
784,36.667763
785,60.34482
786,38.18375
787,74.20648
788,38.41545
789,34.985146
790,38.131985
791,21.590519
792,37.249523
793,53.942368
794,31.203014
795,80.98185
796,31.731283
797,37.91794
798,31.138922
799,15.465144
800,28.99278
801,46.6133
802,57.099968
803,64.0089
804,76.674286
805,33.546963
806,75.94522
807,46.549446
808,73.40791
809,47.287003
810,86.29218
811,70.2608
812,37.409832
813,30.108479
814,36.813137
815,63.146366
816,37.229992
817,76.637375
818,38.62203
819,36.85394
820,37.79565
821,22.992275
822,37.550205
823,55.637173
824,28.520721
825,84.19062
826,29.816557
827,39.89587
828,27.69374
829,13.511292
830,30.08165
831,47.75535
832,54.562645
833,66.09829
834,75.95066
835,32.773533
836,75.58344
837,47.133236
838,72.042175
839,48.204517
840,85.04672
841,68.3611
842,37.958084
843,31.445095
844,36.704185
845,60.478714
846,37.49876
847,73.39641
848,38.095955
849,36.70836
850,37.57392
851,24.615835
852,36.269707
853,55.9297
854,30.683466
855,81.02631
856,30.455284
857,38.603527
858,31.056137
859,15.479343
860,29.497337
861,46.85459
862,60.653393
863,60.818974
864,82.590904
865,36.582844
866,81.73743
867,47.2032
868,77.58043
869,47.640045
870,90.26498
871,65.55913
872,36.058086
873,32.897682
874,37.660107
875,60.60074
876,35.88609
877,70.758514
878,35.29302
879,37.163273
880,37.77668
881,27.041029
882,36.69547
883,55.294746
884,28.409882
885,78.31284
886,29.307177
887,41.485935
888,30.429224
889,17.097927
890,31.75589
891,50.412712
892,62.326138
893,65.28198
894,74.21463
895,34.98049
896,75.75116
897,49.162323
898,73.29871
899,50.082077
900,82.248764
901,66.80628
902,40.241154
903,32.19518
904,38.29157
905,60.37046
906,40.482044
907,72.67812
908,40.56677
909,37.822018
910,40.29403
911,25.032242
912,38.407406
913,54.1275
914,31.227816
915,79.58968
916,32.937344
917,42.10258
918,30.006117
919,15.537209
920,32.12875
921,49.32956
922,59.662334
923,64.85552
924,80.455055
925,29.827717
926,78.173546
927,46.843285
928,76.24087
929,47.035732
930,85.88288
931,66.57636
932,37.832973
933,30.920258
934,37.634953
935,61.76272
936,38.99323
937,72.029755
938,38.802856
939,36.988617
940,39.263496
941,24.836739
942,38.43784
943,56.067722
944,30.035303
945,78.5036
946,31.134636
947,41.098553
948,29.644922
949,18.28454
950,30.670792
951,51.230057
952,52.76837
953,63.50689
954,75.62019
955,37.032524
956,75.60593
957,49.63349
958,69.62345
959,49.719673
960,82.99526
961,65.25659
962,35.94628
963,29.78909
964,36.492157
965,58.789597
966,35.811825
967,71.002174
968,36.196686
969,35.71131
970,36.48829
971,24.432816
972,37.006905
973,57.358047
974,27.700954
975,77.47509
976,27.64491
977,36.41325
978,28.146517
979,16.968838
980,29.289902
981,46.04108
